averageRating,numVotes,startYear,genres
6.4,1601,2019,"Comedy,Horror"
5.3,3037,2019,Horror
7.7,1280,2019,News
7.8,533,2013,Talk-Show
7.6,1859,2007,"Drama,Short"
5.2,3923,2010,Drama
8.1,862,1987,Drama
7.3,823,1982,"Drama,History"
7.9,1400,2018,Comedy
6.8,1188,2011,Short
5.6,49878,1987,Drama
7.2,552,1968,"Family,Music"
6.7,2620,2012,"Drama,Short"
5.8,3303,2019,"Documentary,Reality-TV"
5.8,8815,2010,Drama
6.3,553,2015,"Music,Talk-Show"
4.9,582,2019,Comedy
6.5,2080,2010,Drama
6.6,544,2019,News
8.5,3611,2010,Drama
5.5,1462,1995,"Music,Talk-Show"
6.6,743,2015,"Music,Talk-Show"
7.9,3354,2015,"Music,Talk-Show"
8.7,804,2019,"Action,Adventure,Animation"
9.0,972,2019,"Action,Adventure,Animation"
8.4,734,1966,"Family,Game-Show"
8.6,703,2015,"Music,Talk-Show"
9.0,788,1966,"Family,Game-Show"
8.9,730,2006,Animation
9.1,773,1966,"Family,Game-Show"
8.6,639,1995,"Music,Talk-Show"
8.7,660,2015,"Music,Talk-Show"
8.5,628,1966,"Family,Game-Show"
6.3,5134,1966,"Family,Game-Show"
9.0,4363,2019,Talk-Show
6.8,2054,2001,Adult
7.0,1649,1990,Drama
7.2,1516,1990,Drama
7.3,1420,1990,Drama
7.5,1361,1990,Drama
7.2,1309,1990,Drama
7.5,1286,2002,Adult
7.6,1308,1990,Drama
8.7,1545,2018,"Animation,Short"
7.1,1058,1924,Drama
7.6,1028,2019,Talk-Show
7.6,977,2019,Talk-Show
7.4,936,2019,Talk-Show
7.7,933,2019,Talk-Show
7.8,956,1919,Comedy
8.4,1073,2017,"Family,Game-Show,Reality-TV"
8.7,1150,2019,Talk-Show
8.6,1041,2019,Talk-Show
5.9,9534,1966,"Family,Game-Show"
4.8,533,2007,"Crime,Thriller"
5.8,7007,2002,Drama
7.1,239923,2007,"Documentary,Sport"
5.7,959,2019,Talk-Show
8.7,6733,2019,"Comedy,Drama"
8.2,943,2004,Documentary
5.7,1289,2018,Documentary
7.6,18507,1967,"Family,Game-Show"
7.7,16348,2019,"Comedy,News"
7.8,15330,2018,Documentary
8.7,17198,2019,Talk-Show
7.8,14576,2019,Talk-Show
7.7,14892,1996,"Comedy,Family"
6.6,945,2019,Documentary
6.5,1004,2007,Talk-Show
5.9,2638,2019,Talk-Show
6.7,947,2018,Documentary
4.9,3813,2019,Talk-Show
3.2,599,2007,Documentary
5.4,540,2019,Talk-Show
6.9,5544,1972,"Family,Game-Show"
6.7,59249,2021,Romance
5.8,1026,2007,"Drama,Romance"
7.3,600,2019,Talk-Show
8.2,3301,2019,Talk-Show
8.8,3539,2019,Talk-Show
8.0,3006,2019,Talk-Show
8.0,2841,1985,Comedy
8.1,2651,2019,Talk-Show
8.6,3179,2019,Talk-Show
8.5,2760,2019,Talk-Show
9.6,7180,2019,Talk-Show
5.6,3100,2019,Talk-Show
4.9,1145,2019,Reality-TV
6.9,2934,2007,Talk-Show
5.4,755,2019,Talk-Show
5.3,1020,2019,Talk-Show
7.8,1551,2019,Talk-Show
7.7,1466,2011,"Comedy,Documentary,Horror"
8.1,1455,2007,Talk-Show
7.9,1407,2010,Drama
7.8,984,1999,Mystery
7.6,982,2019,Talk-Show
7.8,973,2019,News
6.1,850,2019,"Comedy,Talk-Show"
7.9,540,1990,Drama
7.0,1330,1990,Drama
8.7,759,1990,Drama
7.3,11547,2019,Talk-Show
5.5,1319,2019,Reality-TV
4.6,776,2019,Drama
8.7,573,2019,"Comedy,Drama,Fantasy"
6.7,3592,2019,News
5.3,29272,2019,News
7.3,2702,2006,Drama
5.0,5043,2019,News
6.6,4318,2019,News
6.7,592,2019,News
7.6,2780,2018,Sport
7.7,2644,2006,Drama
8.0,2772,2018,Sport
8.3,2696,2019,Documentary
8.9,3574,2019,Talk-Show
7.8,2540,2006,Drama
8.5,2674,2019,Talk-Show
7.2,2340,2019,Talk-Show
7.3,2200,2019,Talk-Show
7.5,2177,2019,Talk-Show
7.5,2066,2019,Talk-Show
1.1,1149,2019,Talk-Show
8.5,1100,2016,Sport
2.6,714,2019,"Action,Drama"
8.4,849,2019,Talk-Show
6.3,1000,2019,"Animation,Documentary,Drama"
8.6,1468,2019,News
9.0,1447,2006,Drama
7.1,20525,1991,Drama
8.2,4351,1991,Drama
6.7,554,2006,Drama
7.9,589,2018,Talk-Show
7.0,944,2018,Talk-Show
6.6,2196,1991,Drama
4.6,657,1992,Drama
7.6,1784,2019,Talk-Show
8.3,871,2006,Drama
3.7,759,2006,Drama
5.6,2157,1993,Drama
6.2,6761,1993,Drama
6.7,5397,2006,Drama
3.9,585,1992,Game-Show
8.2,807,2017,Comedy
8.5,866,2018,News
5.3,524,2015,"Drama,Short"
7.6,704,1992,Game-Show
6.6,110110,2019,News
8.2,2583,2019,News
7.3,275480,2019,News
5.8,10228,2019,Documentary
7.9,12965,2014,"Music,Short"
7.9,29284,2010,Comedy
6.5,564,2019,Animation
9.4,3713,2015,"Action,Drama,Sport"
9.5,4288,2006,Drama
5.8,549,2019,Comedy
8.5,701,2006,Drama
5.5,4780,2015,"Action,Drama,Sport"
5.4,504,1985,"Adventure,Crime,Drama"
7.7,795,2006,"Drama,Romance"
5.3,623,2006,"Drama,Romance"
5.2,2598,2006,"Drama,Romance"
7.6,2164,2006,"Drama,Romance"
7.9,1676,2019,Animation
7.6,1003,2005,"Drama,Romance"
7.9,1630,2019,Drama
8.0,1203,2014,Sport
9.1,1798,2016,Sport
3.6,4375,2013,"Action,Adventure,Animation"
7.0,15591,2013,"Action,Adventure,Animation"
6.5,8097,1955,Comedy
6.5,17020,1956,Comedy
3.7,1636,2013,"Action,Adventure,Animation"
7.8,867,1956,Comedy
3.5,684,2015,"Animation,Comedy"
7.7,2226,1954,Drama
7.5,42842,1954,Drama
8.1,2060,1953,Drama
6.9,16074,1953,Drama
7.1,29134,1953,Drama
5.9,6774,1953,Drama
5.3,25789,1953,Drama
8.6,1137,2019,Drama
8.5,1114,1996,Talk-Show
8.9,1501,2019,Drama
6.7,513,2018,Drama
7.2,537,2018,Drama
5.6,666,2017,Drama
8.4,146311,2017,Drama
8.4,937,2017,Drama
9.3,47973,2007,Drama
9.0,2476,2016,Drama
9.2,2125,2016,Drama
9.1,1845,2019,Talk-Show
8.8,1646,2016,Drama
8.8,1506,2016,Drama
9.0,1501,2007,Drama
8.8,1385,2016,Drama
9.1,1456,2016,Drama
8.4,626,1983,Drama
6.8,527,2007,Drama
6.0,671,2019,Talk-Show
6.9,516,2007,"Documentary,History"
8.3,600,2007,News
8.0,1952,2019,News
8.3,1893,1984,Drama
8.3,1791,1996,Talk-Show
8.1,1734,1984,Drama
8.5,1967,1984,Drama
8.3,1770,1984,Drama
8.7,1704,1984,Drama
8.4,1590,1984,Drama
8.2,1478,2005,Documentary
9.0,1834,1983,Drama
8.7,1867,1983,Drama
8.2,1593,1983,Drama
8.1,1403,1996,"Comedy,Game-Show,Musical"
8.1,1358,1983,Drama
8.2,1362,1983,Drama
8.1,1251,1983,Drama
8.4,1070,1983,Drama
8.3,1063,1996,"Comedy,Game-Show,Musical"
8.4,1170,2019,Documentary
9.1,1743,2018,"Comedy,Romance"
7.7,1057,2018,"Comedy,Romance"
7.8,979,2018,"Comedy,Romance"
8.2,989,2018,"Comedy,Romance"
8.6,1148,1996,"Comedy,Game-Show,Musical"
7.8,3636,2018,"Comedy,Romance"
7.4,848,2018,"Comedy,Romance"
8.1,982,2018,"Comedy,Romance"
7.6,2758,2018,"Comedy,Romance"
8.1,3132,2018,"Comedy,Romance"
7.6,2574,2019,Comedy
7.2,3254,2018,"Comedy,Romance"
8.9,1273,2018,"Comedy,Romance"
8.7,1141,2018,"Comedy,Romance"
8.6,1086,2018,"Comedy,Romance"
7.6,1034,2018,"Comedy,Romance"
7.1,10092,2020,Drama
7.5,1862,2009,"Drama,Romance"
3.6,589,2009,"Drama,Romance"
5.9,1359,2017,Drama
6.7,22844,2006,Reality-TV
6.4,1772,1998,"Drama,History"
7.6,602,1998,"Drama,History"
6.4,6731,2006,Reality-TV
8.1,1240,1998,"Drama,History"
8.7,1468,1998,"Drama,History"
8.5,1280,1998,"Drama,History"
8.1,1279,1998,"Drama,History"
7.4,533,1998,"Drama,History"
7.9,976,1998,"Drama,History"
8.4,975,1981,"Drama,Romance"
7.9,871,2014,Romance
8.4,964,2014,Romance
7.8,897,2019,"Action,Crime,Drama"
8.0,877,1998,"Drama,History"
7.9,898,2007,"Comedy,Drama,Family"
8.1,851,2014,Romance
5.4,946,1969,Comedy
7.2,699,2015,Romance
7.9,1145,2002,"Drama,History"
7.7,1139,2001,Documentary
8.7,54980,1955,Comedy
8.2,3194,2016,Romance
8.1,3009,2002,"Drama,History"
8.2,2976,2002,"Drama,History"
8.2,3037,2016,Romance
7.2,3837,1955,Comedy
4.4,8185,2016,Romance
6.5,567,2004,"Drama,History"
7.9,976,2020,Drama
8.0,1345,2020,"Comedy,Drama,Romance"
5.9,1129,2017,Romance
8.2,1310,2019,Talk-Show
8.7,1479,2001,Comedy
7.4,1294,2009,Drama
7.8,1290,2009,Drama
8.1,1315,2009,Drama
7.3,924,2010,Drama
5.1,555,1994,Comedy
6.3,2881,2004,Drama
6.9,1132,2004,Drama
8.6,2451,2004,Drama
8.3,2358,1983,Drama
7.7,2161,1983,Drama
7.8,2205,2004,Drama
7.8,2220,2004,Drama
8.0,2183,2006,"Comedy,Family,Fantasy"
9.3,3895,2004,Drama
8.1,7865,2004,Drama
4.7,3747,2019,Family
8.0,3866,2005,Drama
7.6,501,2005,Drama
7.9,509,2005,Drama
8.1,532,2005,Drama
5.3,15151,2016,News
4.4,1041,2014,Comedy
8.2,2209,2014,Comedy
3.6,923,1984,Drama
6.2,1875,2014,Comedy
7.7,660,2019,"Animation,Comedy,Family"
7.9,637,2007,Comedy
8.9,2094,2015,Comedy
5.5,504,1992,Game-Show
4.7,4542,1993,"Documentary,War"
4.9,717,2015,Documentary
1.5,1044,1993,"Documentary,War"
6.3,573,2016,Comedy
8.2,2779,2017,Comedy
6.7,866,2018,Comedy
7.6,1727,2007,Crime
7.7,1843,2018,Comedy
8.0,3431,2019,Comedy
7.7,628,2019,Comedy
6.3,713,2019,Talk-Show
7.6,1586,2005,"Drama,Romance"
7.5,1980,2019,"Biography,Documentary,History"
8.3,1161,2005,Documentary
5.8,783,2015,Reality-TV
6.8,2031,2013,Talk-Show
6.9,1922,2009,Drama
5.2,515,2009,Drama
6.0,984,2000,"Crime,News"
7.7,965,2013,Talk-Show
6.7,2254,2011,Drama
6.3,7867,2012,Drama
8.0,654,2012,Drama
6.5,2309,1996,"Documentary,History,War"
6.5,1800,2019,"Drama,Short"
7.9,1108,1981,"Drama,Short"
8.2,1618,2019,Reality-TV
8.1,148506,2016,Adult
7.0,54339,2006,Documentary
7.6,772,2007,"Drama,Short"
5.9,575,2016,Adult
6.0,22906,2007,"Documentary,Short"
6.2,3367,2011,"Fantasy,Romance"
6.5,3120,2007,"Drama,Romance,Short"
7.0,4957,2011,"Fantasy,Romance"
6.6,40080,2002,Short
6.7,2792,2016,Adult
7.1,5836,2011,"Fantasy,Romance"
8.6,669,2019,Short
6.0,739,2007,Documentary
7.7,587,2016,Adult
9.2,1722,2001,Short
7.7,879,2019,"Short,Thriller"
7.4,543,2014,Adult
8.2,2157,2010,Drama
7.6,2129,1981,Family
6.1,781,2006,Documentary
8.2,1419,2019,Documentary
4.2,1440,2019,"News,Talk-Show"
5.7,531,2002,"Drama,Romance"
7.0,1609,2019,Comedy
8.0,516,2018,"Drama,Short"
8.4,2811,1988,"Drama,Romance"
8.2,2906,2019,"Reality-TV,Talk-Show"
8.7,3740,2011,"Comedy,Short"
8.8,1201,2016,Documentary
8.1,664,2016,Documentary
4.6,842,2015,"Music,Talk-Show"
7.7,1012,2019,Comedy
7.4,955,2000,"Biography,Documentary"
3.8,975,2016,"Music,Talk-Show"
7.3,1449,1997,"Comedy,News,Talk-Show"
5.4,1266,2019,"News,Short"
8.6,7930,2021,"Biography,Documentary,Drama"
6.1,1281,2019,"Biography,Documentary,History"
7.4,524,2021,"Biography,Documentary,Drama"
7.8,635,2019,Adult
6.1,3630,2019,"Comedy,News"
8.5,3533,2019,"Adventure,Short"
7.6,889,2019,"Fantasy,Short"
8.1,997,2019,Talk-Show
8.0,896,2019,Adult
7.3,984,2003,News
7.9,862,2019,Adult
7.7,829,1973,"Crime,Music,News"
7.7,881,2019,Adult
8.2,954,2019,Talk-Show
7.6,529,2019,Comedy
8.0,1916,2019,Comedy
8.4,1971,1983,"News,Talk-Show"
8.6,2076,2019,Western
8.3,1842,2019,Drama
8.3,1772,2007,"News,Talk-Show"
7.9,1756,2017,"Drama,Short"
9.5,3630,2019,Comedy
8.1,1658,2019,News
8.2,1627,2007,"News,Talk-Show"
8.9,2007,2019,Talk-Show
6.9,535,2019,Documentary
7.6,9714,2019,"Drama,Romance"
6.8,5732,2019,"Drama,Romance"
7.9,2386,1978,"Drama,Romance"
8.1,3569,2019,"Documentary,Short"
6.7,540,2019,"Drama,Short"
7.3,10732,2019,Family
7.0,870,2019,"Comedy,Short"
7.8,640,2019,"Adventure,Animation,Family"
7.9,595,2019,"Adventure,Animation,Family"
7.9,568,2006,Drama
6.4,12887,2019,"Adventure,Animation,Family"
6.6,2478,2019,"Drama,Short"
5.7,2379,2019,"Music,Short"
5.8,1693,2019,Comedy
5.9,1857,2006,Drama
7.6,6791,2019,"News,Talk-Show"
7.4,2535,2019,Comedy
8.2,2198,2019,Comedy
6.5,6660,2006,Drama
6.2,5795,2019,Talk-Show
7.0,4516,2019,"Comedy,Reality-TV,Short"
6.5,4160,2019,"Comedy,Talk-Show"
5.1,866,2019,Adult
6.7,5875,2006,Drama
6.3,1419,2019,News
6.5,543,2019,"News,Talk-Show"
6.2,1089,2006,Drama
7.7,592,2006,Drama
4.3,636,2016,Talk-Show
6.1,684,2019,"News,Talk-Show"
7.8,1607,2019,"News,Talk-Show"
7.6,1952,2019,"News,Talk-Show"
8.7,767,2019,"Documentary,Short"
6.1,4327,2019,"Action,Sport"
6.0,4361,2019,"Drama,Short"
7.0,4099,2007,Drama
9.7,11741,2021,"Comedy,Short"
9.9,15663,2019,"News,Talk-Show"
9.8,14126,2019,"News,Talk-Show"
9.9,16539,2019,"News,Talk-Show"
6.7,893,2007,Drama
6.1,1807,2007,Drama
6.8,618,2009,Animation
7.9,4513,2009,Animation
6.2,735,2009,Animation
8.0,548,2009,Animation
8.6,2743,2020,"Comedy,Drama"
8.5,574,2007,Drama
7.9,1330,2007,Drama
6.4,1351,2019,Reality-TV
7.6,1004,2019,"Documentary,News"
7.6,975,2018,"Animation,Fantasy,Sci-Fi"
8.0,1020,2019,"Drama,Short"
7.9,988,2019,"Documentary,News"
8.7,1609,2019,"Comedy,Drama,Fantasy"
5.4,875,2010,Drama
6.1,3134,1959,Talk-Show
7.3,101554,2019,"Documentary,Short,Sport"
5.8,792,2014,"Drama,Romance,War"
7.3,2898,2007,Drama
3.9,5011,2014,"Drama,Romance,War"
7.3,5914,2007,Drama
7.5,4093,2014,"Drama,Romance,War"
6.5,605,2018,Fantasy
7.9,554,2007,Drama
4.7,771,2014,"Drama,Romance,War"
9.0,1511,2007,Drama
6.8,3546,2014,"Drama,Romance,War"
7.1,691,2014,"Drama,Romance,War"
6.2,4682,2007,Drama
7.8,1208,2007,Drama
7.1,3018,2019,"Crime,Thriller"
6.4,1281,2010,"Comedy,Family,Talk-Show"
8.5,3360,2007,Drama
7.8,3372,2019,Drama
7.3,764,2007,Drama
8.6,850,2010,"Comedy,Family,Talk-Show"
9.7,4117,2016,"Documentary,Short"
7.3,841,2019,"Comedy,Drama,Short"
7.6,869,2007,Drama
7.7,6521,2007,Drama
7.9,812,2014,Documentary
7.7,884,2015,Documentary
5.8,502,2019,News
8.0,2357,2015,Documentary
8.9,3225,2018,Documentary
8.2,1020,2012,"Comedy,Family,Talk-Show"
7.4,1453,2013,"Comedy,Family,Talk-Show"
6.1,1019,2001,Documentary
6.7,906,2014,"Comedy,Family,Talk-Show"
8.6,130628,2007,"Adventure,Comedy,Family"
7.4,569,2019,"Comedy,Short"
6.9,639,2019,News
5.0,9196,2019,News
7.7,674,2015,Drama
7.4,10935,2019,News
6.7,33179,2019,"Drama,Fantasy,Romance"
6.3,5070,2000,Drama
5.4,2658,2012,Drama
8.3,1924,2012,Drama
7.6,1819,2019,"Drama,Fantasy,Romance"
8.3,1886,2019,"Drama,Short"
8.1,2092,2019,"Drama,Fantasy,Romance"
7.5,641,1989,"Drama,Romance"
2.7,733,1994,"Animation,Comedy,Drama"
8.9,747,2009,"Crime,Drama"
7.2,1724,2010,"Crime,Drama"
7.5,1109,2007,Drama
6.4,19073,2007,"News,Talk-Show"
7.1,723,2015,"Music,Short"
5.2,596,2007,Documentary
7.7,522,2019,Game-Show
8.7,4142,1994,"Animation,Comedy,Drama"
5.9,72031,2016,Documentary
4.1,1423,1980,"Action,Crime,Drama"
8.1,2178,1978,News
8.1,2176,2020,Documentary
8.3,2238,1991,"Drama,Romance"
8.1,1990,2017,Documentary
8.5,2147,2019,"Documentary,Short"
8.1,2199,2019,News
7.4,2837,2019,"Drama,Short"
7.0,2147,2019,Drama
6.9,1556,2014,Short
6.9,1417,2008,"News,Talk-Show"
7.2,1362,2011,"Fantasy,Romance"
6.8,1227,2011,"Fantasy,Romance"
6.6,1306,1996,"Comedy,Drama"
6.9,1195,2019,"Comedy,Short"
7.0,1178,2011,"Fantasy,Romance"
6.2,1347,2011,"Fantasy,Romance"
6.9,1148,2011,"Fantasy,Romance"
7.6,20405,2011,"Fantasy,Romance"
7.2,3559,2011,"Fantasy,Romance"
8.2,1820,2000,Game-Show
6.4,1656,2011,"Fantasy,Romance"
6.4,819,2010,"Fantasy,Romance"
8.6,893,1987,"Drama,Romance"
8.2,2362,2020,"Fantasy,Horror,Mystery"
7.5,1811,1988,"Crime,News"
7.5,1438,2010,Drama
6.5,571,2019,"Action,Short"
7.5,530,2019,"Music,Short"
7.2,524,2019,Reality-TV
8.1,716,2002,"Family,Fantasy"
7.4,605,2019,News
8.3,631,2002,Game-Show
7.9,730,2019,News
5.5,629,1999,Game-Show
8.1,1616,2019,"Comedy,Short"
7.4,23189,1997,Talk-Show
4.8,4708,2013,Drama
7.5,2691,2007,"News,Sport,Talk-Show"
5.7,1503,2011,Drama
6.2,795,2010,Drama
7.4,924,2010,Drama
7.0,921,2010,Drama
7.5,840,2010,Drama
7.5,789,2010,Drama
7.7,788,2007,Documentary
7.9,825,2010,Drama
7.6,740,2010,Drama
7.7,1069,2010,Drama
6.7,6176,2009,Drama
6.6,5532,2009,Drama
4.2,6254,2018,"Drama,Short"
6.6,5043,1967,Music
7.6,5550,2012,Documentary
5.3,4608,2008,Drama
6.5,783,2019,"Comedy,Sci-Fi"
5.9,780,2007,Drama
6.0,43909,2019,Comedy
6.0,30173,2018,Comedy
6.9,2009,2017,Comedy
5.8,2681,2007,Talk-Show
6.2,939,2013,Talk-Show
6.4,6830,2016,Comedy
6.1,16897,2006,"Comedy,Family,Fantasy"
7.9,538,2015,Comedy
7.3,7570,2014,Comedy
7.4,12882,2006,"Comedy,Family,Fantasy"
6.5,1644,2013,Talk-Show
6.0,664,2014,Comedy
6.8,920,2014,Comedy
5.9,857,2014,Comedy
7.1,1480,2014,Comedy
7.0,2157,2006,"Comedy,Family,Fantasy"
7.4,3271,2014,Comedy
7.7,873,2013,Talk-Show
6.7,3097,2014,Comedy
6.8,694,2013,Talk-Show
7.6,558,2019,Adventure
7.7,1089,2006,"Comedy,Family,Fantasy"
8.2,1214,2013,Talk-Show
7.0,740,2006,"Comedy,Family,Fantasy"
6.9,12870,2013,Talk-Show
5.4,2781,2013,Talk-Show
7.8,15122,2010,Drama
5.9,3687,2010,Drama
5.9,2498,2010,Drama
6.3,3118,2010,Drama
5.8,4162,2017,Romance
7.2,4418,2017,Romance
6.6,4070,2017,Romance
5.2,5737,2007,Mystery
8.8,242502,2016,Romance
7.8,602,2015,Romance
7.4,996,1996,"Action,Comedy,Drama"
7.7,975,2015,Romance
7.7,937,2015,Romance
7.4,921,2015,Romance
7.8,916,2015,Romance
7.7,910,2005,Reality-TV
7.9,933,2015,Romance
8.1,912,2015,Romance
6.5,1447,2014,Romance
8.7,1088,2014,Romance
4.0,1013,2016,"Action,Drama,Sport"
7.8,964,2010,Adult
6.0,659,2018,Romance
7.9,3336,2018,Romance
7.7,3581,2018,Romance
8.0,3634,2018,Romance
1.4,4746,1954,Drama
3.2,1647,1983,Drama
4.8,1101,1984,Drama
6.2,1820,2015,Drama
8.3,3718,2015,Drama
7.8,997,1929,"Documentary,Short,Sport"
7.1,1065,2016,Drama
7.4,849,2017,Drama
8.3,619,2007,Comedy
8.2,628,2019,Drama
5.0,882,2019,Drama
7.7,946,1953,Drama
4.8,5626,1954,Drama
7.8,642,1954,Drama
5.8,936,2013,"Action,Adventure,Animation"
7.4,413332,1929,"Short,Sport"
6.7,921,2006,"Drama,Romance"
6.7,557,1992,"Family,Game-Show,Musical"
5.9,1181,2018,"Drama,Short"
7.3,943,2007,Short
5.2,701,2014,Drama
8.4,1722,2014,Drama
3.9,1618,2020,"Drama,Fantasy,Sci-Fi"
7.4,1310,1996,Drama
7.6,10051,2019,Drama
5.9,3511,2019,"Action,Crime,Drama"
8.2,7785,2019,"Comedy,Drama,Romance"
8.3,1041,1958,Drama
8.2,926,2007,Documentary
8.4,1008,2019,Sport
7.7,828,2012,Adult
8.3,908,2019,Drama
8.5,832,1914,Short
6.3,5325,2019,Drama
6.1,507,2019,"News,Talk-Show"
2.5,827,2019,"News,Talk-Show"
4.0,1194,1994,"Animation,Comedy,Drama"
8.0,750,2019,"Documentary,Short"
5.9,552,2018,Drama
8.3,960,1999,"Comedy,Game-Show,Music"
7.4,839,1981,Music
4.8,8777,2010,Talk-Show
7.6,864,2019,Talk-Show
8.0,946,2019,Family
8.7,1525,2010,Talk-Show
7.6,1187,1968,Family
7.4,2695,2019,"Action,Adventure,Comedy"
7.6,82097,2019,"Documentary,Short"
7.9,846,2019,"Short,Western"
7.0,843,2019,Romance
6.7,2701,2019,Family
4.9,3798,2019,Reality-TV
8.2,1573,2006,Drama
7.2,995,2019,"News,Talk-Show"
8.1,1876,2019,Drama
7.9,937,2013,Talk-Show
6.7,2192,2007,"Animation,Short"
7.0,1021,2013,Talk-Show
6.8,595,2013,Talk-Show
8.2,552,1969,Family
5.7,597,2019,News
7.8,753,2019,News
7.9,691,2019,News
8.1,643,2019,News
8.1,639,1978,"Documentary,Short"
7.8,550,2019,News
7.9,533,2019,News
8.6,687,2019,News
8.3,506,1959,Talk-Show
1.1,1069,2019,Talk-Show
8.5,25085,2019,"Music,Short"
8.6,613,2019,News
7.9,4151,2019,Talk-Show
6.1,35465,2007,"Adventure,Short"
8.2,779,2019,Talk-Show
8.6,1079,2019,Talk-Show
7.0,1028,2017,Drama
8.4,3591,2017,Drama
8.1,3707,2007,"Animation,Short"
7.8,1282,2017,Drama
7.8,1241,2016,Drama
9.0,1832,2016,Drama
7.7,1157,2008,Comedy
8.2,1244,2016,Drama
7.7,1020,2016,Drama
7.8,1043,2017,Drama
8.2,1190,2016,Drama
6.0,949,2015,Drama
7.8,4148,2006,"Drama,Romance"
8.4,1540,2006,"Drama,Romance"
7.9,579,2006,"Drama,Romance"
6.3,3094,2006,"Drama,Romance"
6.5,1279,2010,Documentary
7.9,960,2019,"Short,Thriller"
6.7,1293,2015,"Animation,Comedy"
6.1,646,2018,Drama
6.6,3064,2017,Drama
5.2,2683,2017,Drama
6.0,534,2017,Drama
7.2,50458,2016,Drama
6.3,5423,2016,Drama
7.1,3819,2016,Drama
7.9,584,2016,Drama
8.2,514,2016,Drama
8.7,512,2016,Drama
9.2,674,2015,Drama
7.6,1856,2015,Drama
7.9,1765,1996,Talk-Show
7.9,1713,2016,"Drama,Short"
8.1,1735,2019,"Game-Show,Reality-TV,Romance"
8.0,1744,2019,"Family,Short"
8.4,2156,2018,"Action,Adventure,Drama"
7.5,535,1984,Drama
7.2,612,1996,Talk-Show
7.5,513,1984,Drama
8.1,545,1984,Drama
3.0,1534,1954,Drama
6.6,2569,1954,Drama
5.6,1914,2019,Short
7.7,3337,2018,Romance
7.9,2416,2014,Romance
7.5,975,2015,Romance
7.4,760,2015,Romance
7.3,727,2007,"Drama,Family"
7.0,751,2015,Romance
7.0,728,2015,Romance
7.6,659,2015,Romance
7.9,722,2015,Romance
8.1,770,2015,Drama
6.9,4569,2016,Romance
6.7,3607,2016,Romance
7.4,4511,2017,Romance
5.1,26133,2017,Romance
7.3,14192,2017,Romance
8.0,840,2017,Romance
8.4,3421,2019,Documentary
4.5,23154,2015,Drama
7.3,746,1996,Talk-Show
7.8,1658,2010,Drama
6.9,451232,2010,Drama
4.8,8287,2018,Short
7.4,5889,1963,Talk-Show
7.4,5278,2007,Drama
7.2,4967,1976,Talk-Show
6.9,5126,2014,Drama
7.8,4464,2008,Talk-Show
8.3,4970,2002,Short
7.8,4217,1963,Talk-Show
7.8,5438,2019,"Comedy,Talk-Show"
6.6,757,2014,Short
7.3,15561,1999,Sport
5.5,3442,2021,"Crime,Documentary"
6.3,139428,2019,Comedy
7.0,4842,2019,"Drama,Short"
8.8,612,2014,Game-Show
1.9,1873,2020,Drama
7.7,31963,1959,Talk-Show
7.5,1217,2017,"Musical,Short"
7.7,1094,1959,Talk-Show
8.0,1046,2007,News
8.1,1018,1959,Talk-Show
7.5,892,2007,Talk-Show
7.1,1291,2000,Sport
7.5,50326,2015,Drama
7.3,2074,2005,Documentary
7.3,2511,2019,Reality-TV
6.1,1344,2002,"Fantasy,Short"
8.4,6276,2015,Music
6.0,3089,2018,Drama
3.4,515,1984,"Biography,Drama,War"
7.9,593,2018,Drama
5.4,788,2019,"Documentary,News"
9.1,868,2019,"Documentary,News"
6.7,585,2019,"Documentary,News"
5.3,800,2007,"Short,Thriller"
8.0,966,2007,Documentary
7.5,7295,2019,"Action,Drama"
8.2,2595,2019,"Action,Adventure,Fantasy"
5.4,655,2019,"Action,Adventure,Fantasy"
7.3,1834,2019,"Action,Adventure,Fantasy"
9.0,77442,2019,"Action,Adventure,Fantasy"
7.7,1533,2019,"Action,Adventure,Fantasy"
7.2,825,2020,"Drama,Short"
8.8,3237,2019,News
6.1,3008,2019,"Crime,Drama,Mystery"
9.0,1726,2009,Drama
5.0,774,2019,"Crime,Drama,Mystery"
7.7,1707,2005,"Romance,Short"
7.1,1596,2019,"Crime,Drama,Mystery"
8.5,1056,2019,"Crime,Drama,Mystery"
7.8,559,2019,Talk-Show
8.2,2421,2019,"Action,Crime,Drama"
7.5,784,2019,"Comedy,Game-Show"
6.0,569,2012,Sport
7.1,1319,1968,"Comedy,Music"
5.1,6445,2019,News
8.1,1134,2016,Sport
8.0,3582,1995,"Animation,Comedy,Drama"
8.0,674,1970,"Drama,Romance"
7.5,70522,2019,"Mystery,Short"
6.7,22010,2014,Sport
4.8,1250,2015,Sport
7.5,2726,1916,Comedy
8.9,2000,2014,Adult
6.1,3561,2014,Adult
3.6,543,2014,Adult
4.6,611,2014,Adult
7.1,747,1968,Family
7.0,595,1988,"Action,Drama,Family"
7.4,1213,2014,Comedy
8.6,1362,2017,"Comedy,Game-Show,Music"
8.2,1618,1970,"Drama,Romance"
8.7,1639,2019,"Animation,Comedy,Family"
8.6,1589,2016,Comedy
8.4,1536,2013,Comedy
8.2,1515,2019,"Animation,Comedy,Family"
9.2,1796,1970,"Drama,Romance"
8.9,1647,2013,Comedy
9.2,1902,2019,"Animation,Comedy,Family"
9.5,2588,2018,Reality-TV
